Countries,country_code,Indicies,Date,Value,Year,Month,Alpha-3 code
Slovak Republic,936,Equity,1999-06-01,,1999,6,SVK
Slovak Republic,936,Debt,1999-06-01,,1999,6,SVK
Estonia,939,Total,1999-06-01,,1999,6,EST
Estonia,939,Equity,1999-06-01,,1999,6,EST
Estonia,939,Debt,1999-06-01,,1999,6,EST
Latvia,941,Total,1999-06-01,,1999,6,LVA
Latvia,941,Equity,1999-06-01,,1999,6,LVA
Latvia,941,Debt,1999-06-01,,1999,6,LVA
Serbia,942,Total,1999-06-01,,1999,6,SRB
Serbia,942,Equity,1999-06-01,,1999,6,SRB
Serbia,942,Debt,1999-06-01,,1999,6,SRB
Hungary,944,Total,1999-06-01,,1999,6,HUN
Hungary,944,Equity,1999-06-01,,1999,6,HUN
Hungary,944,Debt,1999-06-01,,1999,6,HUN
Lithuania,946,Total,1999-06-01,,1999,6,LTU
Lithuania,946,Equity,1999-06-01,,1999,6,LTU
Lithuania,946,Debt,1999-06-01,,1999,6,LTU
Mongolia,948,Total,1999-06-01,,1999,6,MNG
Mongolia,948,Equity,1999-06-01,,1999,6,MNG
Mongolia,948,Debt,1999-06-01,,1999,6,MNG
Slovenia,961,Total,1999-06-01,,1999,6,SVN
Slovenia,961,Equity,1999-06-01,,1999,6,SVN
Slovenia,961,Debt,1999-06-01,,1999,6,SVN
Croatia,960,Total,1999-06-01,,1999,6,HRV
Croatia,960,Equity,1999-06-01,,1999,6,HRV
Croatia,960,Debt,1999-06-01,,1999,6,HRV
North Macedonia,962,Total,1999-06-01,,1999,6,MKD
North Macedonia,962,Equity,1999-06-01,,1999,6,MKD
North Macedonia,962,Debt,1999-06-01,,1999,6,MKD
Poland,964,Total,1999-06-01,,1999,6,POL
Poland,964,Equity,1999-06-01,,1999,6,POL
Poland,964,Debt,1999-06-01,,1999,6,POL
Romania,968,Total,1999-06-01,,1999,6,ROU
Romania,968,Equity,1999-06-01,,1999,6,ROU
Romania,968,Debt,1999-06-01,,1999,6,ROU
Emerging Markets,200,Total,1999-07-01,1351.965274424391,1999,7,
Emerging Markets,200,Equity,1999-07-01,2370.1928059011007,1999,7,
Emerging Markets,200,Debt,1999-07-01,-1018.2275314767096,1999,7,
Turkey,186,Total,1999-07-01,-218,1999,7,TUR
Turkey,186,Equity,1999-07-01,42,1999,7,TUR
Turkey,186,Debt,1999-07-01,-260,1999,7,TUR
South Africa,199,Total,1999-07-01,2042.3832169663779,1999,7,ZAF
South Africa,199,Equity,1999-07-01,1511.8154062748076,1999,7,ZAF
South Africa,199,Debt,1999-07-01,530.5678106915703,1999,7,ZAF
Brazil,223,Total,1999-07-01,-700.553,1999,7,BRA
Brazil,223,Equity,1999-07-01,159.148,1999,7,BRA
Brazil,223,Debt,1999-07-01,-859.701,1999,7,BRA
Chile,228,Total,1999-07-01,,1999,7,CHL
Chile,228,Equity,1999-07-01,,1999,7,CHL
Chile,228,Debt,1999-07-01,,1999,7,CHL
Mexico,273,Total,1999-07-01,,1999,7,MEX
Mexico,273,Equity,1999-07-01,,1999,7,MEX
Mexico,273,Debt,1999-07-01,-76,1999,7,MEX
Lebanon,446,Total,1999-07-01,,1999,7,LBN
Lebanon,446,Equity,1999-07-01,,1999,7,LBN
Lebanon,446,Debt,1999-07-01,,1999,7,LBN
Sri Lanka,524,Total,1999-07-01,,1999,7,LKA
Sri Lanka,524,Equity,1999-07-01,,1999,7,LKA
Sri Lanka,524,Debt,1999-07-01,,1999,7,LKA
India,534,Total,1999-07-01,347.3148707087236,1999,7,IND
India,534,Equity,1999-07-01,358.63483124133467,1999,7,IND
India,534,Debt,1999-07-01,-11.319960532611052,1999,7,IND
Korea,542,Total,1999-07-01,-48.5,1999,7,KOR
Korea,542,Equity,1999-07-01,296.3,1999,7,KOR
Korea,542,Debt,1999-07-01,-344.8,1999,7,KOR
Malaysia,548,Total,1999-07-01,,1999,7,MYS
Malaysia,548,Equity,1999-07-01,,1999,7,MYS
Malaysia,548,Debt,1999-07-01,,1999,7,MYS
Pakistan,564,Total,1999-07-01,,1999,7,PAK
Pakistan,564,Equity,1999-07-01,,1999,7,PAK
Pakistan,564,Debt,1999-07-01,,1999,7,PAK
Philippines,566,Total,1999-07-01,,1999,7,PHL
Philippines,566,Equity,1999-07-01,,1999,7,PHL
Philippines,566,Debt,1999-07-01,,1999,7,PHL
Thailand,578,Total,1999-07-01,,1999,7,THA
Thailand,578,Equity,1999-07-01,,1999,7,THA
Thailand,578,Debt,1999-07-01,,1999,7,THA
Bulgaria,918,Total,1999-07-01,5.320186749289764,1999,7,BGR
Bulgaria,918,Equity,1999-07-01,2.294568384958607,1999,7,BGR
Bulgaria,918,Debt,1999-07-01,3.025618364331157,1999,7,BGR
China,924,Total,1999-07-01,,1999,7,CHN
China,924,Equity,1999-07-01,,1999,7,CHN
China,924,Debt,1999-07-01,,1999,7,CHN
Ukraine,926,Total,1999-07-01,,1999,7,UKR
Ukraine,926,Equity,1999-07-01,,1999,7,UKR
Ukraine,926,Debt,1999-07-01,,1999,7,UKR
Czech Republic,935,Total,1999-07-01,,1999,7,CZE
Czech Republic,935,Equity,1999-07-01,,1999,7,CZE
Czech Republic,935,Debt,1999-07-01,,1999,7,CZE
Slovak Republic,936,Total,1999-07-01,,1999,7,SVK
Slovak Republic,936,Equity,1999-07-01,,1999,7,SVK
Slovak Republic,936,Debt,1999-07-01,,1999,7,SVK
Estonia,939,Total,1999-07-01,,1999,7,EST
Estonia,939,Equity,1999-07-01,,1999,7,EST
Estonia,939,Debt,1999-07-01,,1999,7,EST
Latvia,941,Total,1999-07-01,,1999,7,LVA
Latvia,941,Equity,1999-07-01,,1999,7,LVA
Latvia,941,Debt,1999-07-01,,1999,7,LVA
Serbia,942,Total,1999-07-01,,1999,7,SRB
Serbia,942,Equity,1999-07-01,,1999,7,SRB
Serbia,942,Debt,1999-07-01,,1999,7,SRB
Hungary,944,Total,1999-07-01,,1999,7,HUN
Hungary,944,Equity,1999-07-01,,1999,7,HUN
Hungary,944,Debt,1999-07-01,,1999,7,HUN
Lithuania,946,Total,1999-07-01,,1999,7,LTU
Lithuania,946,Equity,1999-07-01,,1999,7,LTU
Lithuania,946,Debt,1999-07-01,,1999,7,LTU
Mongolia,948,Total,1999-07-01,,1999,7,MNG
Mongolia,948,Equity,1999-07-01,,1999,7,MNG
Mongolia,948,Debt,1999-07-01,,1999,7,MNG
Slovenia,961,Total,1999-07-01,,1999,7,SVN
Slovenia,961,Equity,1999-07-01,,1999,7,SVN
Slovenia,961,Debt,1999-07-01,,1999,7,SVN
Croatia,960,Total,1999-07-01,,1999,7,HRV
Croatia,960,Equity,1999-07-01,,1999,7,HRV
Croatia,960,Debt,1999-07-01,,1999,7,HRV
North Macedonia,962,Total,1999-07-01,,1999,7,MKD
North Macedonia,962,Equity,1999-07-01,,1999,7,MKD
North Macedonia,962,Debt,1999-07-01,,1999,7,MKD
Poland,964,Total,1999-07-01,,1999,7,POL
Poland,964,Equity,1999-07-01,,1999,7,POL
Poland,964,Debt,1999-07-01,,1999,7,POL
Romania,968,Total,1999-07-01,,1999,7,ROU
Romania,968,Equity,1999-07-01,,1999,7,ROU
Romania,968,Debt,1999-07-01,,1999,7,ROU
Emerging Markets,200,Total,1999-08-01,-1111.7950344096487,1999,8,
Emerging Markets,200,Equity,1999-08-01,358.02394892192814,1999,8,
Emerging Markets,200,Debt,1999-08-01,-1469.8189833315769,1999,8,
Turkey,186,Total,1999-08-01,468,1999,8,TUR
Turkey,186,Equity,1999-08-01,68,1999,8,TUR
Turkey,186,Debt,1999-08-01,400,1999,8,TUR
South Africa,199,Total,1999-08-01,405.1529317701575,1999,8,ZAF
South Africa,199,Equity,1999-08-01,789.5831803607701,1999,8,ZAF
South Africa,199,Debt,1999-08-01,-384.4302485906126,1999,8,ZAF
Brazil,223,Total,1999-08-01,-4.842999999999989,1999,8,BRA
Brazil,223,Equity,1999-08-01,-227.885,1999,8,BRA
Brazil,223,Debt,1999-08-01,223.042,1999,8,BRA
Chile,228,Total,1999-08-01,,1999,8,CHL
Chile,228,Equity,1999-08-01,,1999,8,CHL
Chile,228,Debt,1999-08-01,,1999,8,CHL
Mexico,273,Total,1999-08-01,,1999,8,MEX
Mexico,273,Equity,1999-08-01,,1999,8,MEX
Mexico,273,Debt,1999-08-01,-46.8,1999,8,MEX
Lebanon,446,Total,1999-08-01,,1999,8,LBN
Lebanon,446,Equity,1999-08-01,,1999,8,LBN
Lebanon,446,Debt,1999-08-01,,1999,8,LBN
Sri Lanka,524,Total,1999-08-01,,1999,8,LKA
Sri Lanka,524,Equity,1999-08-01,,1999,8,LKA
Sri Lanka,524,Debt,1999-08-01,,1999,8,LKA
India,534,Total,1999-08-01,-28.071202374731644,1999,8,IND
India,534,Equity,1999-08-01,-26.59861470917195,1999,8,IND
India,534,Debt,1999-08-01,-1.4725876655596928,1999,8,IND
Korea,542,Total,1999-08-01,-1899.3,1999,8,KOR
Korea,542,Equity,1999-08-01,-245.1,1999,8,KOR
Korea,542,Debt,1999-08-01,-1654.2,1999,8,KOR
Malaysia,548,Total,1999-08-01,,1999,8,MYS
Malaysia,548,Equity,1999-08-01,,1999,8,MYS
Malaysia,548,Debt,1999-08-01,,1999,8,MYS
Pakistan,564,Total,1999-08-01,,1999,8,PAK
Pakistan,564,Equity,1999-08-01,,1999,8,PAK
Pakistan,564,Debt,1999-08-01,,1999,8,PAK
Philippines,566,Total,1999-08-01,,1999,8,PHL
Philippines,566,Equity,1999-08-01,,1999,8,PHL
Philippines,566,Debt,1999-08-01,,1999,8,PHL
Thailand,578,Total,1999-08-01,,1999,8,THA
Thailand,578,Equity,1999-08-01,,1999,8,THA
Thailand,578,Debt,1999-08-01,,1999,8,THA
Bulgaria,918,Total,1999-08-01,-5.933763805074558,1999,8,BGR
Bulgaria,918,Equity,1999-08-01,0.024383270329912075,1999,8,BGR
Bulgaria,918,Debt,1999-08-01,-5.9581470754044705,1999,8,BGR
China,924,Total,1999-08-01,,1999,8,CHN
China,924,Equity,1999-08-01,,1999,8,CHN
China,924,Debt,1999-08-01,,1999,8,CHN
Ukraine,926,Total,1999-08-01,,1999,8,UKR
Ukraine,926,Equity,1999-08-01,,1999,8,UKR
Ukraine,926,Debt,1999-08-01,,1999,8,UKR
Czech Republic,935,Total,1999-08-01,,1999,8,CZE
Czech Republic,935,Equity,1999-08-01,,1999,8,CZE
Czech Republic,935,Debt,1999-08-01,,1999,8,CZE
Slovak Republic,936,Total,1999-08-01,,1999,8,SVK
Slovak Republic,936,Equity,1999-08-01,,1999,8,SVK
Slovak Republic,936,Debt,1999-08-01,,1999,8,SVK
Estonia,939,Total,1999-08-01,,1999,8,EST
Estonia,939,Equity,1999-08-01,,1999,8,EST
Estonia,939,Debt,1999-08-01,,1999,8,EST
Latvia,941,Total,1999-08-01,,1999,8,LVA
Latvia,941,Equity,1999-08-01,,1999,8,LVA
Latvia,941,Debt,1999-08-01,,1999,8,LVA
Serbia,942,Total,1999-08-01,,1999,8,SRB
Serbia,942,Equity,1999-08-01,,1999,8,SRB
Serbia,942,Debt,1999-08-01,,1999,8,SRB
Hungary,944,Total,1999-08-01,,1999,8,HUN
Hungary,944,Equity,1999-08-01,,1999,8,HUN
Hungary,944,Debt,1999-08-01,,1999,8,HUN
Lithuania,946,Total,1999-08-01,,1999,8,LTU
Lithuania,946,Equity,1999-08-01,,1999,8,LTU
Lithuania,946,Debt,1999-08-01,,1999,8,LTU
Mongolia,948,Total,1999-08-01,,1999,8,MNG
Mongolia,948,Equity,1999-08-01,,1999,8,MNG
Mongolia,948,Debt,1999-08-01,,1999,8,MNG
Slovenia,961,Total,1999-08-01,,1999,8,SVN
Slovenia,961,Equity,1999-08-01,,1999,8,SVN
Slovenia,961,Debt,1999-08-01,,1999,8,SVN
Croatia,960,Total,1999-08-01,,1999,8,HRV
Croatia,960,Equity,1999-08-01,,1999,8,HRV
Croatia,960,Debt,1999-08-01,,1999,8,HRV
North Macedonia,962,Total,1999-08-01,,1999,8,MKD
North Macedonia,962,Equity,1999-08-01,,1999,8,MKD
North Macedonia,962,Debt,1999-08-01,,1999,8,MKD
Poland,964,Total,1999-08-01,,1999,8,POL
Poland,964,Equity,1999-08-01,,1999,8,POL
Poland,964,Debt,1999-08-01,,1999,8,POL
Romania,968,Total,1999-08-01,,1999,8,ROU
Romania,968,Equity,1999-08-01,,1999,8,ROU
Romania,968,Debt,1999-08-01,,1999,8,ROU
Emerging Markets,200,Total,1999-09-01,1153.9987795575132,1999,9,
Emerging Markets,200,Equity,1999-09-01,25.020781549745767,1999,9,
Emerging Markets,200,Debt,1999-09-01,1128.9779980077674,1999,9,
Turkey,186,Total,1999-09-01,-302,1999,9,TUR
Turkey,186,Equity,1999-09-01,17,1999,9,TUR
Turkey,186,Debt,1999-09-01,-319,1999,9,TUR
South Africa,199,Total,1999-09-01,899.5368573999601,1999,9,ZAF
South Africa,199,Equity,1999-09-01,687.8617011615701,1999,9,ZAF
South Africa,199,Debt,1999-09-01,211.67515623839,1999,9,ZAF
Brazil,223,Total,1999-09-01,936.0450000000001,1999,9,BRA
Brazil,223,Equity,1999-09-01,155.931,1999,9,BRA
Brazil,223,Debt,1999-09-01,780.114,1999,9,BRA
Chile,228,Total,1999-09-01,,1999,9,CHL
Chile,228,Equity,1999-09-01,,1999,9,CHL
Chile,228,Debt,1999-09-01,,1999,9,CHL
Mexico,273,Total,1999-09-01,,1999,9,MEX
Mexico,273,Equity,1999-09-01,,1999,9,MEX
Mexico,273,Debt,1999-09-01,-58.5,1999,9,MEX
Lebanon,446,Total,1999-09-01,,1999,9,LBN
Lebanon,446,Equity,1999-09-01,,1999,9,LBN
Lebanon,446,Debt,1999-09-01,,1999,9,LBN
Sri Lanka,524,Total,1999-09-01,,1999,9,LKA
Sri Lanka,524,Equity,1999-09-01,,1999,9,LKA
Sri Lanka,524,Debt,1999-09-01,,1999,9,LKA
India,534,Total,1999-09-01,-170.0806051148674,1999,9,IND
India,534,Equity,1999-09-01,-169.82795330443344,1999,9,IND
India,534,Debt,1999-09-01,-0.2526518104339691,1999,9,IND
Korea,542,Total,1999-09-01,-150.70000000000005,1999,9,KOR
Korea,542,Equity,1999-09-01,-667,1999,9,KOR
Korea,542,Debt,1999-09-01,516.3,1999,9,KOR
Malaysia,548,Total,1999-09-01,,1999,9,MYS
Malaysia,548,Equity,1999-09-01,,1999,9,MYS
Malaysia,548,Debt,1999-09-01,,1999,9,MYS
Pakistan,564,Total,1999-09-01,,1999,9,PAK
Pakistan,564,Equity,1999-09-01,,1999,9,PAK
Pakistan,564,Debt,1999-09-01,,1999,9,PAK
Philippines,566,Total,1999-09-01,,1999,9,PHL
Philippines,566,Equity,1999-09-01,,1999,9,PHL
Philippines,566,Debt,1999-09-01,,1999,9,PHL
Thailand,578,Total,1999-09-01,,1999,9,THA
Thailand,578,Equity,1999-09-01,,1999,9,THA
Thailand,578,Debt,1999-09-01,,1999,9,THA
Bulgaria,918,Total,1999-09-01,-0.30247272757950205,1999,9,BGR
Bulgaria,918,Equity,1999-09-01,1.0560336926090956,1999,9,BGR
Bulgaria,918,Debt,1999-09-01,-1.3585064201885977,1999,9,BGR
China,924,Total,1999-09-01,,1999,9,CHN
China,924,Equity,1999-09-01,,1999,9,CHN
China,924,Debt,1999-09-01,,1999,9,CHN
Ukraine,926,Total,1999-09-01,,1999,9,UKR
Ukraine,926,Equity,1999-09-01,,1999,9,UKR
Ukraine,926,Debt,1999-09-01,,1999,9,UKR
Czech Republic,935,Total,1999-09-01,,1999,9,CZE
Czech Republic,935,Equity,1999-09-01,,1999,9,CZE
Czech Republic,935,Debt,1999-09-01,,1999,9,CZE
Slovak Republic,936,Total,1999-09-01,,1999,9,SVK
Slovak Republic,936,Equity,1999-09-01,,1999,9,SVK
Slovak Republic,936,Debt,1999-09-01,,1999,9,SVK
Estonia,939,Total,1999-09-01,,1999,9,EST
Estonia,939,Equity,1999-09-01,,1999,9,EST
Estonia,939,Debt,1999-09-01,,1999,9,EST
Latvia,941,Total,1999-09-01,,1999,9,LVA
Latvia,941,Equity,1999-09-01,,1999,9,LVA
Latvia,941,Debt,1999-09-01,,1999,9,LVA
Serbia,942,Total,1999-09-01,,1999,9,SRB
Serbia,942,Equity,1999-09-01,,1999,9,SRB
Serbia,942,Debt,1999-09-01,,1999,9,SRB
Hungary,944,Total,1999-09-01,,1999,9,HUN
Hungary,944,Equity,1999-09-01,,1999,9,HUN
Hungary,944,Debt,1999-09-01,,1999,9,HUN
Lithuania,946,Total,1999-09-01,,1999,9,LTU
Lithuania,946,Equity,1999-09-01,,1999,9,LTU
Lithuania,946,Debt,1999-09-01,,1999,9,LTU
Mongolia,948,Total,1999-09-01,,1999,9,MNG
Mongolia,948,Equity,1999-09-01,,1999,9,MNG
Mongolia,948,Debt,1999-09-01,,1999,9,MNG
Slovenia,961,Total,1999-09-01,,1999,9,SVN
Slovenia,961,Equity,1999-09-01,,1999,9,SVN
Slovenia,961,Debt,1999-09-01,,1999,9,SVN
Croatia,960,Total,1999-09-01,,1999,9,HRV
Croatia,960,Equity,1999-09-01,,1999,9,HRV
Croatia,960,Debt,1999-09-01,,1999,9,HRV
North Macedonia,962,Total,1999-09-01,,1999,9,MKD
North Macedonia,962,Equity,1999-09-01,,1999,9,MKD
North Macedonia,962,Debt,1999-09-01,,1999,9,MKD
Poland,964,Total,1999-09-01,,1999,9,POL
Poland,964,Equity,1999-09-01,,1999,9,POL
Poland,964,Debt,1999-09-01,,1999,9,POL
Romania,968,Total,1999-09-01,,1999,9,ROU
Romania,968,Equity,1999-09-01,,1999,9,ROU
Romania,968,Debt,1999-09-01,,1999,9,ROU
Emerging Markets,200,Total,1999-10-01,1837.7203826994423,1999,10,
Emerging Markets,200,Equity,1999-10-01,1352.1118014360277,1999,10,
Emerging Markets,200,Debt,1999-10-01,485.60858126341475,1999,10,
Turkey,186,Total,1999-10-01,-61,1999,10,TUR
Turkey,186,Equity,1999-10-01,26,1999,10,TUR
Turkey,186,Debt,1999-10-01,-87,1999,10,TUR
South Africa,199,Total,1999-10-01,560.8595800524929,1999,10,ZAF
South Africa,199,Equity,1999-10-01,333.16929133858235,1999,10,ZAF
South Africa,199,Debt,1999-10-01,227.69028871391055,1999,10,ZAF
Brazil,223,Total,1999-10-01,411.844,1999,10,BRA
Brazil,223,Equity,1999-10-01,48.415,1999,10,BRA
Brazil,223,Debt,1999-10-01,363.429,1999,10,BRA
Chile,228,Total,1999-10-01,,1999,10,CHL
Chile,228,Equity,1999-10-01,,1999,10,CHL
Chile,228,Debt,1999-10-01,,1999,10,CHL
Mexico,273,Total,1999-10-01,,1999,10,MEX
Mexico,273,Equity,1999-10-01,,1999,10,MEX
Mexico,273,Debt,1999-10-01,23.3,1999,10,MEX
Lebanon,446,Total,1999-10-01,,1999,10,LBN
Lebanon,446,Equity,1999-10-01,,1999,10,LBN
Lebanon,446,Debt,1999-10-01,,1999,10,LBN
Sri Lanka,524,Total,1999-10-01,,1999,10,LKA
Sri Lanka,524,Equity,1999-10-01,,1999,10,LKA
Sri Lanka,524,Debt,1999-10-01,,1999,10,LKA
India,534,Total,1999-10-01,-139.6879458737977,1999,10,IND
India,534,Equity,1999-10-01,-164.24264739724782,1999,10,IND
India,534,Debt,1999-10-01,24.55470152345011,1999,10,IND
Korea,542,Total,1999-10-01,1036.8,1999,10,KOR
Korea,542,Equity,1999-10-01,1108.8,1999,10,KOR
Korea,542,Debt,1999-10-01,-72,1999,10,KOR
Malaysia,548,Total,1999-10-01,,1999,10,MYS
Malaysia,548,Equity,1999-10-01,,1999,10,MYS
Malaysia,548,Debt,1999-10-01,,1999,10,MYS
Pakistan,564,Total,1999-10-01,,1999,10,PAK
Pakistan,564,Equity,1999-10-01,,1999,10,PAK
Pakistan,564,Debt,1999-10-01,,1999,10,PAK
Philippines,566,Total,1999-10-01,,1999,10,PHL
Philippines,566,Equity,1999-10-01,,1999,10,PHL
Philippines,566,Debt,1999-10-01,,1999,10,PHL
Thailand,578,Total,1999-10-01,,1999,10,THA
Thailand,578,Equity,1999-10-01,,1999,10,THA
Thailand,578,Debt,1999-10-01,,1999,10,THA
Bulgaria,918,Total,1999-10-01,5.604748520747249,1999,10,BGR
Bulgaria,918,Equity,1999-10-01,-0.029842505306811377,1999,10,BGR
Bulgaria,918,Debt,1999-10-01,5.63459102605406,1999,10,BGR
China,924,Total,1999-10-01,,1999,10,CHN
China,924,Equity,1999-10-01,,1999,10,CHN
China,924,Debt,1999-10-01,,1999,10,CHN
Ukraine,926,Total,1999-10-01,,1999,10,UKR
Ukraine,926,Equity,1999-10-01,,1999,10,UKR
Ukraine,926,Debt,1999-10-01,,1999,10,UKR
Czech Republic,935,Total,1999-10-01,,1999,10,CZE
Czech Republic,935,Equity,1999-10-01,,1999,10,CZE
Czech Republic,935,Debt,1999-10-01,,1999,10,CZE
Slovak Republic,936,Total,1999-10-01,,1999,10,SVK
Slovak Republic,936,Equity,1999-10-01,,1999,10,SVK
Slovak Republic,936,Debt,1999-10-01,,1999,10,SVK
Estonia,939,Total,1999-10-01,,1999,10,EST
Estonia,939,Equity,1999-10-01,,1999,10,EST
Estonia,939,Debt,1999-10-01,,1999,10,EST
Latvia,941,Total,1999-10-01,,1999,10,LVA
Latvia,941,Equity,1999-10-01,,1999,10,LVA
Latvia,941,Debt,1999-10-01,,1999,10,LVA
Serbia,942,Total,1999-10-01,,1999,10,SRB
Serbia,942,Equity,1999-10-01,,1999,10,SRB
Serbia,942,Debt,1999-10-01,,1999,10,SRB
Hungary,944,Total,1999-10-01,,1999,10,HUN
Hungary,944,Equity,1999-10-01,,1999,10,HUN
Hungary,944,Debt,1999-10-01,,1999,10,HUN
Lithuania,946,Total,1999-10-01,,1999,10,LTU
Lithuania,946,Equity,1999-10-01,,1999,10,LTU
Lithuania,946,Debt,1999-10-01,,1999,10,LTU
Mongolia,948,Total,1999-10-01,,1999,10,MNG
Mongolia,948,Equity,1999-10-01,,1999,10,MNG
Mongolia,948,Debt,1999-10-01,,1999,10,MNG
Slovenia,961,Total,1999-10-01,,1999,10,SVN
Slovenia,961,Equity,1999-10-01,,1999,10,SVN
Slovenia,961,Debt,1999-10-01,,1999,10,SVN
Croatia,960,Total,1999-10-01,,1999,10,HRV
Croatia,960,Equity,1999-10-01,,1999,10,HRV
Croatia,960,Debt,1999-10-01,,1999,10,HRV
North Macedonia,962,Total,1999-10-01,,1999,10,MKD
North Macedonia,962,Equity,1999-10-01,,1999,10,MKD
North Macedonia,962,Debt,1999-10-01,,1999,10,MKD
Poland,964,Total,1999-10-01,,1999,10,POL
Poland,964,Equity,1999-10-01,,1999,10,POL
Poland,964,Debt,1999-10-01,,1999,10,POL
Romania,968,Total,1999-10-01,,1999,10,ROU
Romania,968,Equity,1999-10-01,,1999,10,ROU
Romania,968,Debt,1999-10-01,,1999,10,ROU
Emerging Markets,200,Total,1999-11-01,6554.752369876685,1999,11,
Emerging Markets,200,Equity,1999-11-01,3590.4054187639,1999,11,
Emerging Markets,200,Debt,1999-11-01,2964.3469511127855,1999,11,
Turkey,186,Total,1999-11-01,1648,1999,11,TUR
Turkey,186,Equity,1999-11-01,59,1999,11,TUR
Turkey,186,Debt,1999-11-01,1589,1999,11,TUR
South Africa,199,Total,1999-11-01,903.4598405256511,1999,11,ZAF
South Africa,199,Equity,1999-11-01,262.20542629974256,1999,11,ZAF
South Africa,199,Debt,1999-11-01,641.2544142259086,1999,11,ZAF
Brazil,223,Total,1999-11-01,1765.928,1999,11,BRA
Brazil,223,Equity,1999-11-01,172.228,1999,11,BRA
Brazil,223,Debt,1999-11-01,1593.7,1999,11,BRA
Chile,228,Total,1999-11-01,,1999,11,CHL
Chile,228,Equity,1999-11-01,,1999,11,CHL
Chile,228,Debt,1999-11-01,,1999,11,CHL
Mexico,273,Total,1999-11-01,,1999,11,MEX
Mexico,273,Equity,1999-11-01,,1999,11,MEX
Mexico,273,Debt,1999-11-01,-80.3,1999,11,MEX
Lebanon,446,Total,1999-11-01,,1999,11,LBN
Lebanon,446,Equity,1999-11-01,,1999,11,LBN
Lebanon,446,Debt,1999-11-01,,1999,11,LBN
Sri Lanka,524,Total,1999-11-01,,1999,11,LKA
Sri Lanka,524,Equity,1999-11-01,,1999,11,LKA
Sri Lanka,524,Debt,1999-11-01,,1999,11,LKA
India,534,Total,1999-11-01,283.23957685500426,1999,11,IND
India,534,Equity,1999-11-01,277.31762995850767,1999,11,IND
India,534,Debt,1999-11-01,5.921946896496591,1999,11,IND
Korea,542,Total,1999-11-01,2047.1,1999,11,KOR
Korea,542,Equity,1999-11-01,2820.1,1999,11,KOR
Korea,542,Debt,1999-11-01,-773,1999,11,KOR
Malaysia,548,Total,1999-11-01,,1999,11,MYS
Malaysia,548,Equity,1999-11-01,,1999,11,MYS
Malaysia,548,Debt,1999-11-01,,1999,11,MYS
Pakistan,564,Total,1999-11-01,,1999,11,PAK
Pakistan,564,Equity,1999-11-01,,1999,11,PAK
Pakistan,564,Debt,1999-11-01,,1999,11,PAK
Philippines,566,Total,1999-11-01,,1999,11,PHL
Philippines,566,Equity,1999-11-01,,1999,11,PHL
Philippines,566,Debt,1999-11-01,,1999,11,PHL
Thailand,578,Total,1999-11-01,,1999,11,THA
Thailand,578,Equity,1999-11-01,,1999,11,THA
Thailand,578,Debt,1999-11-01,,1999,11,THA
Bulgaria,918,Total,1999-11-01,-12.675047503969589,1999,11,BGR
Bulgaria,918,Equity,1999-11-01,-0.4456374943503535,1999,11,BGR
Bulgaria,918,Debt,1999-11-01,-12.229410009619235,1999,11,BGR
China,924,Total,1999-11-01,,1999,11,CHN
China,924,Equity,1999-11-01,,1999,11,CHN
China,924,Debt,1999-11-01,,1999,11,CHN
Ukraine,926,Total,1999-11-01,,1999,11,UKR
Ukraine,926,Equity,1999-11-01,,1999,11,UKR
Ukraine,926,Debt,1999-11-01,,1999,11,UKR
Czech Republic,935,Total,1999-11-01,,1999,11,CZE
Czech Republic,935,Equity,1999-11-01,,1999,11,CZE
Czech Republic,935,Debt,1999-11-01,,1999,11,CZE
Slovak Republic,936,Total,1999-11-01,,1999,11,SVK
Slovak Republic,936,Equity,1999-11-01,,1999,11,SVK
Slovak Republic,936,Debt,1999-11-01,,1999,11,SVK
Estonia,939,Total,1999-11-01,,1999,11,EST
Estonia,939,Equity,1999-11-01,,1999,11,EST
Estonia,939,Debt,1999-11-01,,1999,11,EST
Latvia,941,Total,1999-11-01,,1999,11,LVA
Latvia,941,Equity,1999-11-01,,1999,11,LVA
Latvia,941,Debt,1999-11-01,,1999,11,LVA
Serbia,942,Total,1999-11-01,,1999,11,SRB
Serbia,942,Equity,1999-11-01,,1999,11,SRB
Serbia,942,Debt,1999-11-01,,1999,11,SRB
Hungary,944,Total,1999-11-01,,1999,11,HUN
Hungary,944,Equity,1999-11-01,,1999,11,HUN
Hungary,944,Debt,1999-11-01,,1999,11,HUN
Lithuania,946,Total,1999-11-01,,1999,11,LTU
Lithuania,946,Equity,1999-11-01,,1999,11,LTU
Lithuania,946,Debt,1999-11-01,,1999,11,LTU
Mongolia,948,Total,1999-11-01,,1999,11,MNG
Mongolia,948,Equity,1999-11-01,,1999,11,MNG
Mongolia,948,Debt,1999-11-01,,1999,11,MNG
Slovenia,961,Total,1999-11-01,,1999,11,SVN
Slovenia,961,Equity,1999-11-01,,1999,11,SVN
Slovenia,961,Debt,1999-11-01,,1999,11,SVN
Croatia,960,Total,1999-11-01,,1999,11,HRV
Croatia,960,Equity,1999-11-01,,1999,11,HRV
Croatia,960,Debt,1999-11-01,,1999,11,HRV
North Macedonia,962,Total,1999-11-01,,1999,11,MKD
North Macedonia,962,Equity,1999-11-01,,1999,11,MKD
